158465501,50,-,34,34,36,-,7,8,14,15,-,133354
148884293,50,-,34,34,36,-,7,8,14,15,-,873608
180863911,50,-,34,34,36,-,7,8,14,15,-,281633
161766769,50,-,34,34,36,-,7,8,14,15,-,98596.5
197511997,50,-,34,34,36,-,7,8,14,15,-,26470.1
168836131,50,-,34,34,36,-,7,8,14,15,-,96034.7
175200019,50,-,34,34,36,-,7,8,14,15,-,62075
140253577,50,-,34,34,36,-,7,8,14,15,-,535355
181627717,50,-,34,34,36,-,7,8,14,15,-,230742
207313741,50,-,34,34,36,-,7,8,14,15,-,21118.8
145154767,50,-,34,34,36,-,7,8,14,15,-,255981
171533377,50,-,34,34,36,-,7,8,14,15,-,37130.5
199428869,50,-,34,34,36,-,7,8,14,15,-,71773.8
214026149,50,-,34,34,36,-,7,8,14,15,-,121230
137961487,50,-,34,34,36,-,7,8,14,15,-,494429
157146883,50,-,34,34,36,-,7,8,14,15,-,125779
141300877,50,-,34,34,36,-,7,8,14,15,-,404304
201362107,50,-,34,34,36,-,7,8,14,15,-,38295.5
226974751,50,-,34,34,36,-,7,8,14,15,-,81585.1
182246387,50,-,34,34,36,-,7,8,14,15,-,204988
216802387,50,-,34,34,36,-,7,8,14,15,-,54650.1
182177441,50,-,34,34,36,-,7,8,14,15,-,30259.8
220579943,50,-,34,34,36,-,7,8,14,15,-,159125
136500677,50,-,34,34,36,-,7,8,14,15,-,398960
206583527,50,-,34,34,36,-,7,8,14,15,-,75253.9
159063353,50,-,34,34,36,-,7,8,14,15,-,144271
202103563,50,-,34,34,36,-,7,8,14,15,-,172010
178120301,50,-,34,34,36,-,7,8,14,15,-,344816
196681319,50,-,34,34,36,-,7,8,14,15,-,301839
244891301,50,-,34,34,36,-,7,8,14,15,-,688.62
156803809,50,-,34,34,36,-,7,8,14,15,-,203708
188484269,50,-,34,34,36,-,7,8,14,15,-,84525.5
165264961,50,-,34,34,36,-,7,8,14,15,-,967473
157017137,50,-,34,34,36,-,7,8,14,15,-,211772
137864213,50,-,34,34,36,-,7,8,14,15,-,53228.1
189944509,50,-,34,34,36,-,7,8,14,15,-,145783
144052409,50,-,34,34,36,-,7,8,14,15,-,225732
164150297,50,-,34,34,36,-,7,8,14,15,-,58316.4
203176531,50,-,34,34,36,-,7,8,14,15,-,112380
173123023,50,-,34,34,36,-,7,8,14,15,-,253786
160528597,50,-,34,34,36,-,7,8,14,15,-,191538
185460851,50,-,34,34,36,-,7,8,14,15,-,110601
170307413,50,-,34,34,36,-,7,8,14,15,-,139654
192245507,50,-,34,34,36,-,7,8,14,15,-,657655
238709689,50,-,34,34,36,-,7,8,14,15,-,16312.2
175305451,50,-,34,34,36,-,7,8,14,15,-,125005
249499927,50,-,34,34,36,-,7,8,14,15,-,50798.7
249525457,50,-,34,34,36,-,7,8,14,15,-,31412.2
185973547,50,-,34,34,36,-,7,8,14,15,-,115684
165978181,50,-,34,34,36,-,7,8,14,15,-,1.24956e+06
139046233,50,-,34,34,36,-,7,8,14,15,-,253496
146582621,50,-,34,34,36,-,7,8,14,15,-,79230.6
178531471,50,-,34,34,36,-,7,8,14,15,-,907246
165832453,50,-,34,34,36,-,7,8,14,15,-,299467
181897171,50,-,34,34,36,-,7,8,14,15,-,41152.5
136878551,50,-,34,34,36,-,7,8,14,15,-,281530
159483767,50,-,34,34,36,-,7,8,14,15,-,67926
