158465501,50,-,33,33,35,-,7,8,14,15,-,184978
148884293,50,-,33,33,35,-,7,8,14,15,-,478183
180863911,50,-,33,33,35,-,7,8,14,15,-,272586
161766769,50,-,33,33,35,-,7,8,14,15,-,90274.3
197511997,50,-,33,33,35,-,7,8,14,15,-,30219.6
168836131,50,-,33,33,35,-,7,8,14,15,-,140236
175200019,50,-,33,33,35,-,7,8,14,15,-,73128.5
140253577,50,-,33,33,35,-,7,8,14,15,-,844716
181627717,50,-,33,33,35,-,7,8,14,15,-,131737
207313741,50,-,33,33,35,-,7,8,14,15,-,20135.8
145154767,50,-,33,33,35,-,7,8,14,15,-,237477
171533377,50,-,33,33,35,-,7,8,14,15,-,67271
199428869,50,-,33,33,35,-,7,8,14,15,-,56109.3
214026149,50,-,33,33,35,-,7,8,14,15,-,82336.3
137961487,50,-,33,33,35,-,7,8,14,15,-,637337
157146883,50,-,33,33,35,-,7,8,14,15,-,91670.4
141300877,50,-,33,33,35,-,7,8,14,15,-,264486
201362107,50,-,33,33,35,-,7,8,14,15,-,44916.8
226974751,50,-,33,33,35,-,7,8,14,15,-,87604.4
182246387,50,-,33,33,35,-,7,8,14,15,-,309240
216802387,50,-,33,33,35,-,7,8,14,15,-,80996.3
182177441,50,-,33,33,35,-,7,8,14,15,-,27164.5
220579943,50,-,33,33,35,-,7,8,14,15,-,162317
136500677,50,-,33,33,35,-,7,8,14,15,-,510013
206583527,50,-,33,33,35,-,7,8,14,15,-,103792
159063353,50,-,33,33,35,-,7,8,14,15,-,155496
202103563,50,-,33,33,35,-,7,8,14,15,-,248982
178120301,50,-,33,33,35,-,7,8,14,15,-,807577
196681319,50,-,33,33,35,-,7,8,14,15,-,452988
244891301,50,-,33,33,35,-,7,8,14,15,-,675.1
156803809,50,-,33,33,35,-,7,8,14,15,-,233313
188484269,50,-,33,33,35,-,7,8,14,15,-,94803.2
165264961,50,-,33,33,35,-,7,8,14,15,-,1.06477e+06
157017137,50,-,33,33,35,-,7,8,14,15,-,387320
137864213,50,-,33,33,35,-,7,8,14,15,-,43314.6
189944509,50,-,33,33,35,-,7,8,14,15,-,144302
144052409,50,-,33,33,35,-,7,8,14,15,-,317092
164150297,50,-,33,33,35,-,7,8,14,15,-,60697.5
203176531,50,-,33,33,35,-,7,8,14,15,-,83435.6
173123023,50,-,33,33,35,-,7,8,14,15,-,193189
160528597,50,-,33,33,35,-,7,8,14,15,-,338464
185460851,50,-,33,33,35,-,7,8,14,15,-,72315.3
170307413,50,-,33,33,35,-,7,8,14,15,-,175004
192245507,50,-,33,33,35,-,7,8,14,15,-,490318
238709689,50,-,33,33,35,-,7,8,14,15,-,11518.8
175305451,50,-,33,33,35,-,7,8,14,15,-,117073
249499927,50,-,33,33,35,-,7,8,14,15,-,44631
249525457,50,-,33,33,35,-,7,8,14,15,-,55356.6
185973547,50,-,33,33,35,-,7,8,14,15,-,84780.6
165978181,50,-,33,33,35,-,7,8,14,15,-,1.14865e+06
139046233,50,-,33,33,35,-,7,8,14,15,-,303935
146582621,50,-,33,33,35,-,7,8,14,15,-,95611.2
178531471,50,-,33,33,35,-,7,8,14,15,-,895816
165832453,50,-,33,33,35,-,7,8,14,15,-,508988
181897171,50,-,33,33,35,-,7,8,14,15,-,96217
136878551,50,-,33,33,35,-,7,8,14,15,-,443333
159483767,50,-,33,33,35,-,7,8,14,15,-,84952.4
