45895349,50,-,29,29,31,-,7,8,14,15,-,31227.7
37147073,50,-,29,29,31,-,7,8,14,15,-,345095
38397049,50,-,29,29,31,-,7,8,14,15,-,32967.9
41187929,50,-,29,29,31,-,7,8,14,15,-,40284.7
37966561,50,-,29,29,31,-,7,8,14,15,-,198956
50512703,50,-,29,29,31,-,7,8,14,15,-,72804.5
35513921,50,-,29,29,31,-,7,8,14,15,-,107842
41992571,50,-,29,29,31,-,7,8,14,15,-,59932.9
49711747,50,-,29,29,31,-,7,8,14,15,-,210756
51008057,50,-,29,29,31,-,7,8,14,15,-,126267
49598191,50,-,29,29,31,-,7,8,14,15,-,9161.28
47164703,50,-,29,29,31,-,7,8,14,15,-,54365.3
55452823,50,-,29,29,31,-,7,8,14,15,-,109589
59219767,50,-,29,29,31,-,7,8,14,15,-,24929.1
40459889,50,-,29,29,31,-,7,8,14,15,-,158298
47743651,50,-,29,29,31,-,7,8,14,15,-,20933
51741259,50,-,29,29,31,-,7,8,14,15,-,31999.5
43805831,50,-,29,29,31,-,7,8,14,15,-,120557
61338763,50,-,29,29,31,-,7,8,14,15,-,22957.7
52987579,50,-,29,29,31,-,7,8,14,15,-,6290.08
48073843,50,-,29,29,31,-,7,8,14,15,-,30892.3
35510017,50,-,29,29,31,-,7,8,14,15,-,483200
46163119,50,-,29,29,31,-,7,8,14,15,-,39960.1
36845233,50,-,29,29,31,-,7,8,14,15,-,161420
44155841,50,-,29,29,31,-,7,8,14,15,-,92528.5
48797393,50,-,29,29,31,-,7,8,14,15,-,23316.5
55832443,50,-,29,29,31,-,7,8,14,15,-,16908.9
56040827,50,-,29,29,31,-,7,8,14,15,-,36877.5
52575007,50,-,29,29,31,-,7,8,14,15,-,73685.1
42379529,50,-,29,29,31,-,7,8,14,15,-,95631.5
40639657,50,-,29,29,31,-,7,8,14,15,-,15222.5
35989501,50,-,29,29,31,-,7,8,14,15,-,91412.9
31887133,50,-,29,29,31,-,7,8,14,15,-,190326
57477923,50,-,29,29,31,-,7,8,14,15,-,3858.44
34816343,50,-,29,29,31,-,7,8,14,15,-,117866
41596703,50,-,29,29,31,-,7,8,14,15,-,55931.9
44382601,50,-,29,29,31,-,7,8,14,15,-,145428
55298153,50,-,29,29,31,-,7,8,14,15,-,84744.5
46100143,50,-,29,29,31,-,7,8,14,15,-,113660
49833457,50,-,29,29,31,-,7,8,14,15,-,71286.4
34390493,50,-,29,29,31,-,7,8,14,15,-,225840
45579887,50,-,29,29,31,-,7,8,14,15,-,37163
42747569,50,-,29,29,31,-,7,8,14,15,-,174656
45960479,50,-,29,29,31,-,7,8,14,15,-,378484
39570313,50,-,29,29,31,-,7,8,14,15,-,204524
38808353,50,-,29,29,31,-,7,8,14,15,-,328180
36561013,50,-,29,29,31,-,7,8,14,15,-,13971
35111723,50,-,29,29,31,-,7,8,14,15,-,392864
40146713,50,-,29,29,31,-,7,8,14,15,-,473350
39401519,50,-,29,29,31,-,7,8,14,15,-,32838.9
43615993,50,-,29,29,31,-,7,8,14,15,-,289405
34899197,50,-,29,29,31,-,7,8,14,15,-,196088
37669067,50,-,29,29,31,-,7,8,14,15,-,433036
37062677,50,-,29,29,31,-,7,8,14,15,-,138750
48092087,50,-,29,29,31,-,7,8,14,15,-,29065.3
36701377,50,-,29,29,31,-,7,8,14,15,-,634191
