0.000000000000000000e+00,1.797000000000000000e+03
5.777007510109762826e-04,2.063000000000000000e+03
1.155401502021952565e-03,3.189000000000000000e+03
1.733102253032928848e-03,1.081000000000000000e+04
2.310803004043905130e-03,1.466800000000000000e+04
2.888503755054881196e-03,1.665800000000000000e+04
3.466204506065857695e-03,1.825000000000000000e+04
4.043905257076834195e-03,1.946700000000000000e+04
4.621606008087810261e-03,2.008600000000000000e+04
5.199306759098786326e-03,2.142400000000000000e+04
5.777007510109762392e-03,2.214300000000000000e+04
6.354708261120739325e-03,3.818800000000000000e+04
6.932409012131715391e-03,3.863700000000000000e+04
7.510109763142691457e-03,3.910100000000000000e+04
8.087810514153668390e-03,3.976200000000000000e+04
8.665511265164644455e-03,4.121300000000000000e+04
9.243212016175620521e-03,4.163900000000000000e+04
9.820912767186596587e-03,4.283500000000000000e+04
1.039861351819757265e-02,4.356500000000000000e+04
1.097631426920854872e-02,4.740400000000000000e+04
1.155401502021952478e-02,5.021100000000000000e+04
1.213171577123050258e-02,5.144000000000000000e+04
1.270941652224147865e-02,5.193500000000000000e+04
1.328711727325245472e-02,5.477400000000000000e+04
1.386481802426343078e-02,5.511100000000000000e+04
1.444251877527440685e-02,5.677600000000000000e+04
1.502021952628538291e-02,5.763200000000000000e+04
1.559792027729635898e-02,6.027700000000000000e+04
1.617562102830733678e-02,6.156400000000000000e+04
1.675332177931831285e-02,6.740200000000000000e+04
1.733102253032928891e-02,6.877900000000000000e+04
1.790872328134026498e-02,8.084200000000000000e+04
1.848642403235124104e-02,8.502600000000000000e+04
1.906412478336221711e-02,8.755000000000000000e+04
1.964182553437319317e-02,8.758300000000000000e+04
2.021952628538416924e-02,8.858100000000000000e+04
2.079722703639514531e-02,9.328700000000000000e+04
2.137492778740612137e-02,9.375000000000000000e+04
2.195262853841709744e-02,9.418700000000000000e+04
2.253032928942807350e-02,9.483800000000000000e+04
2.310803004043904957e-02,9.547900000000000000e+04
2.368573079145002910e-02,9.990400000000000000e+04
2.426343154246100517e-02,1.001000000000000000e+05
2.484113229347198123e-02,1.004450000000000000e+05
2.541883304448295730e-02,1.010130000000000000e+05
2.599653379549393337e-02,1.022190000000000000e+05
2.657423454650490943e-02,1.038460000000000000e+05
2.715193529751588550e-02,1.049940000000000000e+05
2.772963604852686156e-02,1.057390000000000000e+05
2.830733679953783763e-02,1.072870000000000000e+05
2.888503755054881370e-02,1.113150000000000000e+05
2.946273830155978976e-02,1.147670000000000000e+05
3.004043905257076583e-02,1.162580000000000000e+05
3.061813980358174189e-02,1.167070000000000000e+05
3.119584055459271796e-02,1.185240000000000000e+05
3.177354130560369749e-02,1.208090000000000000e+05
3.235124205661467356e-02,1.213940000000000000e+05
3.292894280762564962e-02,1.224140000000000000e+05
3.350664355863662569e-02,1.235010000000000000e+05
3.408434430964760176e-02,1.239420000000000000e+05
3.466204506065857782e-02,1.242660000000000000e+05
3.523974581166955389e-02,1.255490000000000000e+05
3.581744656268052995e-02,1.296710000000000000e+05
3.639514731369150602e-02,1.304230000000000000e+05
3.697284806470248208e-02,1.305570000000000000e+05
3.755054881571345815e-02,1.319330000000000000e+05
3.812824956672443422e-02,1.334740000000000000e+05
3.870595031773541028e-02,1.337610000000000000e+05
3.928365106874638635e-02,1.387750000000000000e+05
3.986135181975736241e-02,1.388680000000000000e+05
4.043905257076833848e-02,1.392820000000000000e+05
4.101675332177931455e-02,1.404430000000000000e+05
4.159445407279029061e-02,1.422870000000000000e+05
4.217215482380126668e-02,1.434630000000000000e+05
4.274985557481224274e-02,1.454850000000000000e+05
4.332755632582321881e-02,1.457360000000000000e+05
4.390525707683419487e-02,1.471390000000000000e+05
4.448295782784517094e-02,1.475270000000000000e+05
4.506065857885614701e-02,1.476930000000000000e+05
4.563835932986712307e-02,1.496600000000000000e+05
4.621606008087809914e-02,1.557890000000000000e+05
4.679376083188908214e-02,1.567390000000000000e+05
4.737146158290005821e-02,1.609980000000000000e+05
4.794916233391103427e-02,1.670520000000000000e+05
4.852686308492201034e-02,1.685910000000000000e+05
4.910456383593298640e-02,1.698490000000000000e+05
4.968226458694396247e-02,1.743180000000000000e+05
5.025996533795493854e-02,1.754280000000000000e+05
5.083766608896591460e-02,1.756580000000000000e+05
5.141536683997689067e-02,1.768770000000000000e+05
5.199306759098786673e-02,1.794800000000000000e+05
5.257076834199884280e-02,1.807930000000000000e+05
5.314846909300981886e-02,1.809260000000000000e+05
5.372616984402079493e-02,1.822640000000000000e+05
5.430387059503177100e-02,1.825380000000000000e+05
5.488157134604274706e-02,1.841470000000000000e+05
5.545927209705372313e-02,1.900000000000000000e+05
5.603697284806469919e-02,1.925460000000000000e+05
5.661467359907567526e-02,1.929800000000000000e+05
5.719237435008665132e-02,1.939590000000000000e+05
5.777007510109762739e-02,1.984180000000000000e+05
5.834777585210860346e-02,2.066150000000000000e+05
5.892547660311957952e-02,2.092470000000000000e+05
5.950317735413055559e-02,2.096580000000000000e+05
6.008087810514153165e-02,2.111240000000000000e+05
6.065857885615250772e-02,2.114610000000000000e+05
6.123627960716348378e-02,2.134740000000000000e+05
6.181398035817445985e-02,2.154130000000000000e+05
6.239168110918543592e-02,2.170580000000000000e+05
6.296938186019641892e-02,2.238890000000000000e+05
6.354708261120739499e-02,2.278250000000000000e+05
6.412478336221837105e-02,2.294810000000000000e+05
6.470248411322934712e-02,2.303250000000000000e+05
6.528018486424032318e-02,2.305710000000000000e+05
6.585788561525129925e-02,2.364060000000000000e+05
6.643558636626227532e-02,2.407190000000000000e+05
6.701328711727325138e-02,2.482770000000000000e+05
6.759098786828422745e-02,2.493610000000000000e+05
6.816868861929520351e-02,2.501370000000000000e+05
6.874638937030617958e-02,2.502690000000000000e+05
6.932409012131715564e-02,2.596180000000000000e+05
6.990179087232813171e-02,2.596690000000000000e+05
7.047949162333910778e-02,2.599920000000000000e+05
7.105719237435008384e-02,2.620090000000000000e+05
7.163489312536105991e-02,2.624270000000000000e+05
7.221259387637203597e-02,2.624320000000000000e+05
7.279029462738301204e-02,2.680870000000000000e+05
7.336799537839398810e-02,2.685670000000000000e+05
7.394569612940496417e-02,2.715290000000000000e+05
7.452339688041594024e-02,2.721980000000000000e+05
7.510109763142691630e-02,2.746600000000000000e+05
7.567879838243789237e-02,2.748100000000000000e+05
7.625649913344886843e-02,2.777210000000000000e+05
7.683419988445984450e-02,2.785900000000000000e+05
7.741190063547082056e-02,2.805230000000000000e+05
7.798960138648179663e-02,2.832750000000000000e+05
7.856730213749277270e-02,2.838020000000000000e+05
7.914500288850374876e-02,2.842420000000000000e+05
