44595541489,8598706.0,2430561.0,11029267,6168145
51237912307,587246.0,530961.0,1118207,56285
38468944691,193168016.5,84292575.5,108875441,277460592
48856907909,74997237.0,35211635.0,110208872,39785602
62190590747,1864841.5,1426102.5,438739,3290944
35696875411,24757089.0,18788015.0,5969074,43545104
36744612967,59368188.0,52445638.0,6922550,111813826
41791727287,829578.0,105828.0,723750,935406
37702295161,2718408.0,787576.0,3505984,1930832
34980678899,4697847.0,4515760.0,9213607,182087
34659269363,16281748.5,5646992.5,10634756,21928741
36991384007,52878792.0,20886680.0,73765472,31992112
51988085431,43297931.5,29725741.5,73023673,13572190
40272934357,98841182.5,5944093.5,92897089,104785276
47158156369,39518.5,19236.5,20282,58755
66023792773,214292.0,74947.0,289239,139345
48890625899,20609921.5,18933386.5,39543308,1676535
43454434003,1740486.5,1672181.5,68305,3412668
52270353479,11763162.0,1155235.0,12918397,10607927
35876973409,37914014.0,27568931.0,10345083,65482945
44760714547,8024623.0,2867530.0,5157093,10892153
36051134863,5825120.5,1220096.5,4605024,7045217
39718774657,832176.5,216952.5,615224,1049129
45817879907,17485262.5,6793586.5,10691676,24278849
49898880191,6196715.5,81668.5,6278384,6115047
38374423963,41066077.5,21544736.5,19521341,62610814
47336010017,3156022.5,1994050.5,5150073,1161972
37433630317,16738307.5,16308290.5,33046598,430017
35225309683,16431777.5,9075587.5,25507365,7356190
39941097103,135200929.5,23932172.5,111268757,159133102
36246943339,27915489.5,24309434.5,3606055,52224924
46032335827,21570047.0,17270388.0,38840435,4299659
43529761151,2732313.5,387347.5,2344966,3119661
38464164913,72446293.0,34606286.0,107052579,37840007
42240770521,1203440.0,110290.0,1313730,1093150
42422202419,3080909.5,265546.5,2815363,3346456
40787560159,88525511.0,9266361.0,79259150,97791872
51464636981,2015925.5,923282.5,2939208,1092643
36143435257,21277546.0,4477102.0,25754648,16800444
35205980461,43864814.5,35739688.5,8125126,79604503
34436361227,55338644.5,6494389.5,61833034,48844255
38937138467,9641836.5,9253635.5,388201,18895472
43183759819,4382985.0,37405.0,4345580,4420390
41039595379,6029504.0,3899506.0,9929010,2129998
49460541677,832712.5,453096.5,379616,1285809
43210623997,11433017.0,2358532.0,13791549,9074485
48998707679,10045875.0,9147909.0,897966,19193784
