706957,4595.6,4400.591396619323,8422,1401,1065,2093,63,13753,10038,1067,2811,5243
545323,10186.2,9385.249285980633,359,2541,15676,4675,3202,10959,9422,30519,2422,22087
561233,3471.1,3660.769057179106,1923,4979,2283,1398,6218,340,3707,279,710,12874
698149,1626.9,1991.5845174132078,5334,271,5648,185,681,356,858,648,1953,335
824371,1549.8,2135.4627976155425,767,550,6067,226,319,230,97,585,5474,1183
767849,1390.8,1081.3418330944196,703,2270,2216,812,953,353,1893,3838,652,218
833699,1626.7,1501.234895011437,5218,1302,732,42,34,1982,2109,2475,133,2240
948667,633.6,533.6860875083779,932,453,432,570,695,172,164,126,754,2038
715703,1481.8,1248.8489740557102,1574,4825,2026,849,456,728,1691,1425,1155,89
608351,3020.9,3942.2845775007163,778,1027,794,1540,4549,555,3123,1848,14319,1676
656837,2304.3,1951.1249088666773,3753,6411,637,1774,2287,1525,769,545,4875,467
748063,1129.6,1734.7672581646218,465,447,1135,742,297,6269,351,925,406,259
619481,8947.8,7044.363332480801,22270,1963,5403,17551,4796,2988,10016,17293,4744,2454
623659,2076.6,1561.8945034796684,1277,4654,3514,716,833,728,1462,849,1847,4886
980051,383.7,175.2347282932239,375,740,62,535,302,399,218,299,488,419
536113,2507.0,2553.9698901905635,667,7743,136,960,1403,996,6230,4722,1438,775
605821,1446.5,1203.8302413546521,289,816,854,585,1454,290,2042,4414,2501,1220
809009,2346.7,2469.7171518212367,831,5732,549,1065,66,7716,3885,57,1574,1992
530107,2740.4,2166.9061908629083,692,1752,4869,5930,2769,540,105,5407,649,4691
801719,965.0,792.4449507694525,231,1523,1080,82,1316,361,2482,80,1920,575
749753,1152.4,829.9296596700228,1474,185,2214,102,175,2199,1071,2193,508,1403
536131,3991.2,1860.313349949411,5399,3537,1075,2803,3077,4208,2215,3931,7907,5760
611447,3282.4,2211.5174518868257,1533,816,3826,4045,897,8204,4982,2902,1152,4467
625357,4501.0,3028.1559735258024,3409,1338,7362,8282,851,10382,3543,4060,1510,4273
659293,1333.5,1592.488383003154,773,232,161,120,3750,907,2286,244,144,4718
699983,2807.3,1962.5287284521469,1682,149,4310,2658,1281,4978,6884,3310,1203,1618
695399,7570.4,6449.202977112754,17856,2862,9848,2984,402,10324,19986,5502,3974,1966
652823,1971.8,915.8399205101292,2172,1802,1433,2630,1539,2088,4318,1386,803,1547
617621,2325.9,1813.1754713761159,3453,982,4853,950,2960,5664,358,229,2727,1083
583201,1611.9,1239.9151140299887,3535,2495,3977,1404,665,722,1666,879,519,257
592283,18489.1,10480.233761228801,21809,1835,1947,31576,9463,31438,27258,23464,20686,15415
578471,4149.4,4757.974026831169,3728,17720,229,2805,693,2192,1747,3020,5540,3820
595759,3697.1,4798.140961872629,2838,343,1751,2829,1643,1511,17215,6610,1386,845
630869,1318.9,1186.5906160087395,165,529,2740,1185,249,4067,1589,1595,613,457
581849,2531.3,2039.3650506959268,3012,7862,241,4130,1474,1633,1624,1860,2324,1153
582991,3451.2,2121.8868395840527,205,5545,3486,1494,4542,2438,1856,7340,5555,2051
807361,605.5,594.9751675490331,1253,1362,233,887,65,28,283,30,1672,242
594851,4253.0,3553.2077057216907,1433,3016,5899,3485,3240,2836,14041,5230,2114,1236
839777,123.8,262.3386361175189,20,8,245,13,883,12,23,18,6,10
690497,2856.6,2507.4180026473446,547,5178,1599,4122,408,428,8363,543,3769,3609
629933,4168.0,3763.3608118276406,307,7449,1272,1051,8414,11682,6217,929,2799,1560
632119,2674.5,2474.2663660163994,1723,1498,8249,797,2650,1729,1199,1190,1003,6707
663889,2267.1,1841.6520002432599,3653,5121,2710,2685,423,616,990,5365,912,196
526261,2662.8,1989.8969722073552,1124,7943,1934,2754,1131,3130,3141,1823,427,3221
532409,4921.9,3662.013119856345,12400,6525,10700,5283,1936,3097,3521,2650,1426,1681
760303,1281.5,928.8032353518155,504,943,2118,517,1897,337,1870,896,3311,422
635963,3952.6,2115.0645947582784,3908,2948,6308,5393,2042,5241,735,1293,4051,7607
637331,4471.0,3872.1140220814777,1132,158,11845,5204,8700,2653,257,3844,1996,8921
608771,4871.2,4277.695215884366,17000,3808,1903,2168,6843,1751,3510,4365,3495,3869
1015943,30.9,24.99779990319148,13,29,13,16,50,26,99,20,27,16
615947,4140.4,3312.073767294443,5315,7050,2778,12593,1626,588,3205,3330,1998,2921
944159,243.7,159.9644022900095,141,462,150,448,239,66,496,116,56,263
539069,2727.3,2075.6817699252456,6151,3890,1797,1626,6862,2040,687,876,1149,2195
962261,153.2,107.05960956401812,85,62,167,81,136,82,142,66,330,381
660293,3381.7,2528.95029804858,6371,2571,7331,7406,992,364,1939,1136,2665,3042
545107,7957.1,5122.500687164425,3008,5486,484,7754,17852,5100,11392,6391,15320,6784
561311,9727.6,9726.907928010833,10335,16195,394,8756,5700,35062,3078,4115,12530,1111
766841,1330.6,1210.271060548008,99,3952,923,2881,80,1424,852,1918,1058,119
918791,263.8,262.59466864351987,546,108,35,242,39,356,223,903,42,144
627553,1503.1,779.9724931047248,806,2582,2497,1897,1252,1745,796,596,472,2388
714401,1718.1,1637.2444197492323,3395,3729,4293,785,3265,158,984,426,98,48
648113,1750.0,1479.6784785891832,2004,5776,157,1330,755,835,1914,2293,908,1528
566003,1893.0,1280.200609279655,487,1815,290,2849,3241,111,2658,1468,1846,4165
588983,2981.2,2365.5831331830213,7166,1497,2443,2316,1182,571,307,4281,7178,2871
