0.000000000000000000e+00,7.150000000000000000e+02
8.230452674897119174e-04,1.389000000000000000e+03
1.646090534979423835e-03,1.472000000000000000e+03
2.469135802469135752e-03,1.987000000000000000e+03
3.292181069958847670e-03,2.108000000000000000e+03
4.115226337448560021e-03,2.768000000000000000e+03
4.938271604938271504e-03,2.906000000000000000e+03
5.761316872427982988e-03,2.951000000000000000e+03
6.584362139917695339e-03,2.956000000000000000e+03
7.407407407407407690e-03,3.718000000000000000e+03
8.230452674897120041e-03,3.950000000000000000e+03
9.053497942386830658e-03,3.960000000000000000e+03
9.876543209876543009e-03,4.008000000000000000e+03
1.069958847736625536e-02,4.147000000000000000e+03
1.152263374485596598e-02,4.902000000000000000e+03
1.234567901234567833e-02,6.098000000000000000e+03
1.316872427983539068e-02,6.344000000000000000e+03
1.399176954732510303e-02,6.923000000000000000e+03
1.481481481481481538e-02,7.362000000000000000e+03
1.563786008230452773e-02,7.421000000000000000e+03
1.646090534979424008e-02,7.533000000000000000e+03
1.728395061728394896e-02,7.639000000000000000e+03
1.810699588477366132e-02,8.223000000000000000e+03
1.893004115226337367e-02,8.648000000000000000e+03
1.975308641975308602e-02,8.723000000000000000e+03
2.057613168724279837e-02,8.845000000000000000e+03
2.139917695473251072e-02,9.107000000000000000e+03
2.222222222222222307e-02,9.165000000000000000e+03
2.304526748971193195e-02,9.877000000000000000e+03
2.386831275720164430e-02,9.904000000000000000e+03
2.469135802469135665e-02,1.004500000000000000e+04
2.551440329218106901e-02,1.091100000000000000e+04
2.633744855967078136e-02,1.093200000000000000e+04
2.716049382716049371e-02,1.146400000000000000e+04
2.798353909465020606e-02,1.146700000000000000e+04
2.880658436213991841e-02,1.160000000000000000e+04
2.962962962962963076e-02,1.178900000000000000e+04
3.045267489711933964e-02,1.180900000000000000e+04
3.127572016460905546e-02,1.182700000000000000e+04
3.209876543209876781e-02,1.258900000000000000e+04
3.292181069958848016e-02,1.307800000000000000e+04
3.374485596707818558e-02,1.326300000000000000e+04
3.456790123456789793e-02,1.336500000000000000e+04
3.539094650205761028e-02,1.353900000000000000e+04
3.621399176954732263e-02,1.385000000000000000e+04
3.703703703703703498e-02,1.388300000000000000e+04
3.786008230452674733e-02,1.422200000000000000e+04
3.868312757201645968e-02,1.641200000000000000e+04
3.950617283950617203e-02,1.783500000000000000e+04
4.032921810699588439e-02,1.807100000000000000e+04
4.115226337448559674e-02,1.824800000000000000e+04
4.197530864197530909e-02,1.825600000000000000e+04
4.279835390946502144e-02,1.912500000000000000e+04
4.362139917695473379e-02,1.941000000000000000e+04
4.444444444444444614e-02,1.941200000000000000e+04
4.526748971193415849e-02,1.943400000000000000e+04
4.609053497942386390e-02,1.944200000000000000e+04
4.691358024691357625e-02,1.983000000000000000e+04
4.773662551440328861e-02,1.987100000000000000e+04
4.855967078189300096e-02,2.062300000000000000e+04
4.938271604938271331e-02,2.069400000000000000e+04
5.020576131687242566e-02,2.072500000000000000e+04
5.102880658436213801e-02,2.098700000000000000e+04
5.185185185185185036e-02,2.123700000000000000e+04
5.267489711934156271e-02,2.164800000000000000e+04
