0.000000000000000000e+00,4.310560000000000000e+05
6.711409395973154217e-03,7.798810000000000000e+05
1.342281879194630843e-02,3.382300000000000000e+06
2.013422818791946178e-02,3.770495000000000000e+06
2.684563758389261687e-02,5.230458000000000000e+06
3.355704697986577195e-02,5.241588000000000000e+06
4.026845637583892357e-02,2.490393400000000000e+07
4.697986577181208212e-02,4.685311700000000000e+07
5.369127516778523374e-02,4.981247400000000000e+07
6.040268456375838535e-02,4.994655400000000000e+07
6.711409395973154390e-02,5.225449800000000000e+07
7.382550335570470246e-02,5.501179900000000000e+07
8.053691275167784713e-02,6.016657900000000000e+07
8.724832214765100569e-02,6.095241600000000000e+07
9.395973154362416424e-02,6.492671800000000000e+07
1.006711409395973089e-01,6.603271200000000000e+07
1.073825503355704675e-01,6.617802700000000000e+07
1.140939597315436260e-01,7.353010700000000000e+07
1.208053691275167707e-01,7.536351600000000000e+07
1.275167785234899431e-01,7.705238900000000000e+07
1.342281879194630878e-01,8.439663100000000000e+07
1.409395973154362325e-01,1.011173670000000000e+08
1.476510067114094049e-01,1.016503620000000000e+08
1.543624161073825496e-01,1.021029480000000000e+08
1.610738255033556943e-01,1.025838700000000000e+08
1.677852348993288667e-01,1.035472330000000000e+08
1.744966442953020114e-01,1.126305900000000000e+08
1.812080536912751560e-01,1.324112330000000000e+08
1.879194630872483285e-01,1.326495320000000000e+08
1.946308724832214732e-01,1.338776890000000000e+08
2.013422818791946178e-01,1.351572840000000000e+08
2.080536912751677903e-01,1.416640480000000000e+08
2.147651006711409349e-01,1.573534640000000000e+08
2.214765100671140796e-01,1.589314890000000000e+08
2.281879194630872520e-01,1.854228770000000000e+08
2.348993288590603967e-01,1.869714420000000000e+08
2.416107382550335414e-01,2.012686320000000000e+08
2.483221476510067138e-01,2.013613870000000000e+08
2.550335570469798863e-01,2.034858340000000000e+08
2.617449664429530309e-01,2.084896290000000000e+08
2.684563758389261756e-01,2.169834610000000000e+08
2.751677852348993203e-01,2.174964940000000000e+08
2.818791946308724650e-01,2.236496830000000000e+08
2.885906040268456096e-01,2.310290550000000000e+08
2.953020134228188098e-01,2.377867120000000000e+08
3.020134228187919545e-01,2.412546470000000000e+08
3.087248322147650992e-01,2.471796700000000000e+08
3.154362416107382439e-01,2.552270180000000000e+08
3.221476510067113885e-01,2.599650830000000000e+08
3.288590604026845332e-01,2.936786200000000000e+08
3.355704697986577334e-01,2.952452320000000000e+08
3.422818791946308781e-01,3.040790640000000000e+08
3.489932885906040227e-01,3.219597890000000000e+08
3.557046979865771674e-01,3.500119280000000000e+08
3.624161073825503121e-01,3.566407760000000000e+08
3.691275167785234568e-01,3.667601490000000000e+08
3.758389261744966570e-01,4.055833090000000000e+08
3.825503355704698016e-01,4.187620430000000000e+08
3.892617449664429463e-01,4.307991060000000000e+08
3.959731543624160910e-01,4.369375860000000000e+08
