9298343,78051.0,59071.0,137122,18980
9789041,20959.5,3272.5,24232,17687
9137351,30540.5,7812.5,22728,38353
12056423,4665.5,4192.5,8858,473
9443771,150310.0,149434.0,876,299744
9035743,99430.5,88996.5,188427,10434
9378167,132590.0,107619.0,240209,24971
12130423,19857.0,13202.0,33059,6655
12922751,143698.5,79924.5,63774,223623
13676213,58842.0,36078.0,22764,94920
8850397,451278.0,22100.0,473378,429178
13025633,7354.5,7136.5,14491,218
15727931,5743.0,4241.0,9984,1502
12427271,39877.0,2591.0,42468,37286
10634839,83738.5,73018.5,156757,10720
15558073,11386.0,325.0,11061,11711
12258013,39981.0,25412.0,14569,65393
11887859,54401.0,9306.0,45095,63707
9497437,118425.5,93180.5,25245,211606
9354413,199313.5,128837.5,328151,70476
12504511,58724.5,38932.5,19792,97657
14123911,7286.0,188.0,7098,7474
11300837,22513.0,6698.0,29211,15815
8562959,195289.0,64941.0,130348,260230
12858463,60381.0,23972.0,36409,84353
9148859,32555.0,22691.0,9864,55246
10314533,56148.0,54470.0,1678,110618
8415131,155492.5,108953.5,46539,264446
9097801,272962.0,216620.0,489582,56342
8738927,195439.0,12976.0,208415,182463
15688469,7094.0,3479.0,3615,10573
13138459,51428.5,45501.5,5927,96930
15319387,5563.5,5409.5,154,10973
10720051,30142.5,16724.5,13418,46867
11830877,94487.5,54388.5,40099,148876
11476117,12612.0,6605.0,6007,19217
9669089,74929.5,6607.5,81537,68322
8501699,44271.5,8706.5,35565,52978
12192811,61747.5,37029.5,98777,24718
8538041,297353.5,198654.5,496008,98699
9376379,104704.0,99594.0,204298,5110
9490961,47882.5,21460.5,69343,26422
9357107,81034.0,28931.0,109965,52103
9441251,148998.0,90885.0,239883,58113
8844247,63595.0,51773.0,115368,11822
8796551,38632.0,23855.0,62487,14777
9073717,210452.5,173044.5,383497,37408
15705727,1945.0,1136.0,809,3081
12441691,23075.0,10711.0,33786,12364
8642573,140672.0,73238.0,67434,213910
11608279,37954.0,13265.0,24689,51219
10302251,34277.0,30287.0,3990,64564
9486371,129119.0,18250.0,110869,147369
10245167,353123.0,336755.0,16368,689878
11447231,160701.5,73408.5,87293,234110
12103463,47906.5,23982.5,23924,71889
9417151,20634.0,20254.0,380,40888
11461903,100579.5,71366.5,29213,171946
10236631,118959.0,61697.0,57262,180656
10349089,87542.0,14957.0,72585,102499
11366261,71886.0,64235.0,7651,136121
12765353,43067.5,29201.5,13866,72269
13075633,61040.5,40379.5,20661,101420
8426359,250772.0,203637.0,454409,47135
9356117,84675.5,17362.5,67313,102038
12457339,92489.0,37438.0,129927,55051
12733543,130673.0,8202.0,138875,122471
12790573,49614.5,31558.5,81173,18056
11358253,75406.0,51476.0,126882,23930
14453249,9403.5,981.5,10385,8422
12473627,43395.5,23396.5,19999,66792
13220017,10536.0,9606.0,20142,930
11600233,25592.5,1766.5,27359,23826
9436561,194501.0,17616.0,212117,176885
